卡BIN,银行名称,卡种
535913116,农业银行,2
535913115,农业银行,2
535913114,农业银行,2
535913113,农业银行,2
955951005,农业银行,0
955951009,农业银行,0
955951008,农业银行,0
955994139,农业银行,0
625989,上海农商银行贷记卡,1
625988,温州银行,1
955964327,农业银行,0
625986,工商银行,1
955964326,农业银行,0
955985241,农业银行,0
955985240,农业银行,0
625980,光大银行,1
535910079,农业银行,2
535910076,农业银行,2
955994143,农业银行,0
535910077,农业银行,2
955994142,农业银行,0
535910074,农业银行,2
955994145,农业银行,0
535910075,农业银行,2
955994141,农业银行,0
955994140,农业银行,0
955951010,农业银行,0
955951013,农业银行,0
955994146,农业银行,0
625979,光大银行,1
625978,光大银行,1
955951011,农业银行,0
62355701,华夏银行,0
625976,光大银行,1
625973,东亚银行(中国)有限公司,1
603708,大连银行,0
625972,东亚银行(中国)有限公司,1
625971,浦发银行,1
63535911117,农业银行,2
625970,浦发银行,1
63535911118,农业银行,2
63535911115,农业银行,2
63535911116,农业银行,2
63535911113,农业银行,2
63535911114,农业银行,2
535913139,农业银行,2
625969,华夏银行,1
625966,建设银行,1
625965,建设银行,1
625964,建设银行,1
625963,兴业银行,1
625962,兴业银行,1
625961,兴业银行,1
625960,兴业银行,1
63535919075,农业银行,2
63535919074,农业银行,2
63535919077,农业银行,2
63535919076,农业银行,2
63535919079,农业银行,2
9558814100,工商银行,0
955952327,农业银行,0
955952326,农业银行,0
491025241,农业银行,2
955994161,农业银行,0
622847007,农业银行,0
955994160,农业银行,0
63491023241,农业银行,2
955994163,农业银行,0
63491023240,农业银行,2
955994162,农业银行,0
552534,招商银行,1
955973240,农业银行,0
491025240,农业银行,2
955973241,农业银行,0
625959,青海银行,1
625958,浦发银行,1
621599,邮储银行,0
625957,浦发银行,1
625956,建设银行,2
479229,招商银行,1
625955,建设银行,2
479228,招商银行,1
955955241,农业银行,0
955955240,农业银行,0
625036,浙江民泰商业银行,2
6858001,广发银行,0
62530985496,工商银行,1
6858000,广发银行,1
6858009,广发银行,0
955988160,农业银行,0
955988161,农业银行,0
955988162,农业银行,0
955988163,农业银行,0
621384001,山东邹平青隆村镇银行,0
63535914139,农业银行,2
621697873,芜湖泰寿村镇银行,0
491024139,农业银行,2
528709,华夏银行,1
528708,华夏银行,1
549633,兴业银行,1
955976161,农业银行,0
955976160,农业银行,0
955976163,农业银行,0
955976162,农业银行,0
955988143,农业银行,0
535912009,农业银行,2
535912008,农业银行,2
955988145,农业银行,0
955988146,农业银行,0
535912005,农业银行,2
63535914146,农业银行,2
63535914145,农业银行,2
491021075,农业银行,2
491021074,农业银行,2
63535914143,农业银行,2
63535914142,农业银行,2
63535914141,农业银行,2
491021079,农业银行,2
63535914140,农业银行,2
955988140,农业银行,0
491021077,农业银行,2
955988141,农业银行,0
491021076,农业银行,2
955988142,农业银行,0
625001,台州银行,2
535913327,农业银行,2
535913326,农业银行,2
491024116,农业银行,2
491024117,农业银行,2
491024118,农业银行,2
955988139,农业银行,0
491024113,农业银行,2
491024114,农业银行,2
491024115,农业银行,2
955976141,农业银行,0
955976140,农业银行,0
62127839,吉林丰满惠民村镇银行,0
535910241,农业银行,2
491022382,农业银行,2
535910240,农业银行,2
63535912382,农业银行,2
527414,兴业银行,1
955976143,农业银行,0
955976142,农业银行,0
955976145,农业银行,0
603694,常熟农村商业银行,0
955976146,农业银行,0
955988118,农业银行,0
955964163,农业银行,0
955988113,农业银行,0
955988114,农业银行,0
955988115,农业银行,0
955988116,农业银行,0
955988117,农业银行,0
955992240,农业银行,0
955976139,农业银行,0
955992241,农业银行,0
491021062,农业银行,2
63535911061,农业银行,2
491021061,农业银行,2
63535911062,农业银行,2
955964161,农业银行,0
955964162,农业银行,0
63535911060,农业银行,2
955964160,农业银行,0
491021060,农业银行,2
955985079,农业银行,0
955964139,农业银行,0
955985077,农业银行,0
955985076,农业银行,0
955985075,农业银行,0
955985074,农业银行,0
62127815,清远清新惠民村镇银行,0
63535911079,农业银行,2
63535911076,农业银行,2
63535911077,农业银行,2
63535911074,农业银行,2
63535911075,农业银行,2
523036,兴业银行,1
63491026240,农业银行,2
487013,广发银行,1
63491026241,农业银行,2
623267,江苏省农村信用社联合社,0
955952161,农业银行,0
955952160,农业银行,0
621697813,天津华明村镇银行,0
623263,中国银行,0
623264,德阳银行,0
955964143,农业银行,0
623261,交通银行,0
63535914118,农业银行,2
621387973,浙江兰溪越商村镇银行,0
63535914117,农业银行,2
955964141,农业银行,0
623260,工商银行,0
63535914116,农业银行,2
955964142,农业银行,0
63535914115,农业银行,2
63535914114,农业银行,2
63535914113,农业银行,2
955964145,农业银行,0
955964146,农业银行,0
524374,工商银行,1
955976118,农业银行,0
955976117,农业银行,0
62127810,广州萝岗惠民村镇银行,0
955964140,农业银行,0
955985062,农业银行,0
955985061,农业银行,0
955991162,农业银行,0
955991161,农业银行,0
628378,鄂尔多斯银行股份有限公司,1
955951062,农业银行,0
955987008,农业银行,0
955987009,农业银行,0
515672,浦发银行,1
955976350,农业银行,0
622177,浦发银行,1
622176,浦发银行,1
491022139,农业银行,2
622170,贵阳银行股份有限公司,0
622173,江苏银行,0
63491027326,农业银行,2
955987005,农业银行,0
63491027327,农业银行,2
628380,衡水银行,1
628381,江阴农村商业银行,1
63535914350,农业银行,2
628385,长安银行,1
955964382,农业银行,0
628386,湖南农村信用社联合社,1
628388,中国银行,1
955951076,农业银行,0
955951075,农业银行,0
955951074,农业银行,0
955951079,农业银行,0
955951077,农业银行,0
621752,哈尔滨银行,0
621751,乌鲁木齐市商业银行,0
62218131,邮储银行,0
62218130,邮储银行,0
955969241,农业银行,0
955970241,农业银行,0
955970240,农业银行,0
63491029139,农业银行,2
955969240,农业银行,0
621353119,兰州皋兰新华村镇银行,0
621353118,兰州永登新华村镇银行,0
621748,商丘市商业银行,0
622821007,农业银行,0
491022117,农业银行,2
491022116,农业银行,2
63535916140,农业银行,2
491022115,农业银行,2
63535916141,农业银行,2
491022114,农业银行,2
63535916142,农业银行,2
63535916143,农业银行,2
63535916145,农业银行,2
491022118,农业银行,2
63535916146,农业银行,2
520152,广发银行,1
491022113,农业银行,2
621353120,兰州七里河新华村镇银行,0
621736,浙江省农村信用社联合社,0
621735,贵阳银行股份有限公司,0
545431,民生银行,1
621738,阳泉市商业银行,0
621737,内蒙古自治区农村信用联合社,0
62218155,邮储银行,0
955957240,农业银行,0
535917061,农业银行,2
955957241,农业银行,0
535917060,农业银行,2
451290,兴业银行,1
535917062,农业银行,2
623608001,德庆华润村镇银行,0
623608002,百色右江华润村镇银行,0
558730,农业银行,1
955550021,招商银行,0
491020382,农业银行,2
955999005,农业银行,0
621398001,江都吉银村镇银行,0
621728,广东省农村信用社联合社,0
622151393,邮储银行,0
621725,中国银行,0
621727,广东南粤银行股份有限公司,0
621726,浙江民泰商业银行,0
621721,工商银行,0
955999009,农业银行,0
451289,兴业银行,1
955999008,农业银行,0
535917074,农业银行,2
62218165,邮储银行,0
535917076,农业银行,2
535917075,农业银行,2
63535916160,农业银行,2
63535916161,农业银行,2
955999010,农业银行,0
535917077,农业银行,2
63535916162,农业银行,2
63535916163,农业银行,2
535917079,农业银行,2
520131,上海银行,1
63491029143,农业银行,2
955999013,农业银行,0
63491029146,农业银行,2
464580,民生银行,1
63491029145,农业银行,2
955999011,农业银行,0
63491029140,农业银行,2
63491029142,农业银行,2
63491029141,农业银行,2
955978160,农业银行,0
62215065,邮储银行,0
955978161,农业银行,0
955978162,农业银行,0
955978163,农业银行,0
504923,江苏银行,0
63535913079,农业银行,2
63535916113,农业银行,2
63535913077,农业银行,2
63535916114,农业银行,2
63535913076,农业银行,2
63535916115,农业银行,2
63535913075,农业银行,2
63535916116,农业银行,2
63535913074,农业银行,2
63535916117,农业银行,2
63535916118,农业银行,2
63491026060,农业银行,2
63491026061,农业银行,2
63491026062,农业银行,2
621701,福建省农村信用社联合社,0
621700,建设银行,0
622632150,华夏银行,0
622632151,华夏银行,0
535918382,农业银行,2
621678001,萍乡安源富民村镇银行,0
520194,宁波银行,1
621678002,江西上栗富民村镇银行,0
63491027382,农业银行,2
622632159,华夏银行,0
955978142,农业银行,0
955978143,农业银行,0
955978140,农业银行,0
535918350,农业银行,2
955978141,农业银行,0
985262,广东顺德农村商业银行,0
63491029118,农业银行,2
63491029115,农业银行,2
63491029114,农业银行,2
63491029117,农业银行,2
63491029116,农业银行,2
63535916139,农业银行,2
63491029113,农业银行,2
955978146,农业银行,0
955978145,农业银行,0
87010,浦发银行,0
621386001,武陟射阳村镇银行,0
625288,东莞农村商业银行,1
621386003,河南沁阳江南村镇银行,0
545447,民生银行,1
520169,交通银行,1
621386004,孟州射阳村镇银行,0
62218129,邮储银行,0
360883,工商银行,1
955966160,农业银行,0
360884,工商银行,1
63491026079,农业银行,2
63491026074,农业银行,2
63491026075,农业银行,2
955966163,农业银行,0
63491026076,农业银行,2
955966162,农业银行,0
491020350,农业银行,2
63491026077,农业银行,2
955966161,农业银行,0
628300,宁波鄞州农村合作银行,1
621353108,天津静海新华村镇银行,0
628301,天津农村商业银行,1
628302,抚顺银行,1
628303,漯河银行,1
621353109,山东博兴新华村镇银行,0
955978139,农业银行,0
628305,南昌银行,1
628306,湖州银行,1
628307,云南省农村信用社,1
87000,浦发银行,0
628308,成都农村商业银行股份有限公司,1
63535919141,农业银行,2
63535919140,农业银行,2
63535919143,农业银行,2
63535919142,农业银行,2
63535919145,农业银行,2
955984009,农业银行,0
955984008,农业银行,0
491020327,农业银行,2
535917005,农业银行,2
63491021139,农业银行,2
63535919146,农业银行,2
535917007,农业银行,2
955984005,农业银行,0
491020326,农业银行,2
535917009,农业银行,2
535917008,农业银行,2
621275131,浦发银行,0
955973350,农业银行,0
955997327,农业银行,0
955997326,农业银行,0
427571,民生银行,0
6222034100,工商银行,0
427570,民生银行,0
535917010,农业银行,2
535917011,农业银行,2
535917013,农业银行,2
955985327,农业银行,0
955985326,农业银行,0
63535919139,农业银行,2
621275121,浦发银行,0
955996009,农业银行,0
415599,民生银行,0
955972010,农业银行,0
955972011,农业银行,0
955996008,农业银行,0
955996005,农业银行,0
955972013,农业银行,0
955960013,农业银行,0
621696,本溪市商业银行,0
63535919161,农业银行,2
621691,民生银行,0
63535919160,农业银行,2
621690,山东省农村信用社联合社,0
63535919163,农业银行,2
63535919162,农业银行,2
955960010,农业银行,0
955960011,农业银行,0
955972005,农业银行,0
955996013,农业银行,0
955996010,农业银行,0
955972008,农业银行,0
955996011,农业银行,0
955972009,农业银行,0
62169501,新密郑银村镇银行,0
62169502,中牟郑银村镇银行,0
621275111,浦发银行,0
621688,上海农商银行,0
63491021145,农业银行,2
63491021146,农业银行,2
63491021143,农业银行,2
955961350,农业银行,0
535918326,农业银行,2
535918327,农业银行,2
955973326,农业银行,0
955973327,农业银行,0
63491021141,农业银行,2
63491021142,农业银行,2
955997350,农业银行,0
63491021140,农业银行,2
621275101,浦发银行,0
621673,建设银行,0
9558884100,工商银行,0
621672,中国银行,0
621674,邮储银行,0
955961327,农业银行,0
955961326,农业银行,0
621671,农业银行,0
621365010,安徽谯城湖商村镇银行,0
621670,工商银行,0
63535916074,农业银行,2
63535916075,农业银行,2
63535916076,农业银行,2
63535916077,农业银行,2
63535916079,农业银行,2
621669,中国银行,0
491028240,农业银行,2
955959009,农业银行,0
491028241,农业银行,2
955959008,农业银行,0
621666,中国银行,0
622997,成都商业银行,0
622996,成都商业银行,0
955959005,农业银行,0
621668,中国银行,0
621667,中国银行,0
622998,中信银行,0
621662,中国银行,0
622993,大连银行,0
955959013,农业银行,0
621661,中国银行,0
622992,广西农村信用社联合社,0
955960005,农业银行,0
621664,福建海峡银行股份有限公司,0
622995,湖北嘉鱼吴江村镇银行,0
955959011,农业银行,0
621663,中国银行,0
622994,渣打银行中国有限公司,0
955959010,农业银行,0
63535916060,农业银行,2
955960009,农业银行,0
621660,中国银行,0
622991,河南省农村信用社联合社,0
63535916061,农业银行,2
955960008,农业银行,0
622990,锦州银行股份有限公司,0
63535916062,农业银行,2
62169503,鄢陵郑银村镇银行,0
553131,中国银行,1
6.25E+11,工商银行,1
622989,平安银行,0
589970,建设银行,0
622986,平安银行,0
621655,宁波通商银行,0
622988,建设银行,0
621651,企业银行（中国）,0
622982,张家口市商业银行股份有限公司,0
955982240,农业银行,0
63491021118,农业银行,2
955982241,农业银行,0
622983,平安银行,0
62109830,邮储银行,0
622980,玉溪市商业银行,0
535915240,农业银行,2
535915241,农业银行,2
955997382,农业银行,0
63491021113,农业银行,2
